"",".id","variable","mean","median","sd","mad","q5","q95","rhat","ess_bulk","ess_tail","model"
"1","BW0.5m_July_biofilm_NH3","mu",0.099446469946483,0.0993284291496989,0.025891737069187,0.0245513488417765,0.0571899724366203,0.142203476379354,1.0002619172551,6021.40116432664,5196.96799421531,"mean"
"2","BW0.5m_July_biofilm_NH3","sigma",0.0980184573145054,0.0947064528501342,0.0215631064858862,0.0189540035631196,0.070276990658578,0.137044145863114,1.00021997377974,5073.08795425867,4491.86708017447,"mean"
"3","BW0.5m_July_biofilm_NH3","lp__",25.889215525826,26.2482430393267,1.09689269407373,0.75674046860214,23.6467143198305,26.917470498926,1.00071213046308,4189.66322197233,4329.64843728827,"mean"
"4","BW0.5m_July_biofilm_NH3","b0",0.0304425606915526,0.030787384404921,0.0148763461267637,0.0138582246060842,0.0057900215323692,0.0548322600152699,1.00093344445237,3047.81534333235,3084.48361646846,"linear"
"5","BW0.5m_July_biofilm_NH3","b1",0.000123524516748711,0.000123488706023087,1.76177217932915e-05,1.66897597446579e-05,9.4812368388325e-05,0.00015226106144546,1.00016523250137,4900.12124251523,5160.51626565678,"linear"
"6","BW0.5m_July_biofilm_NH3","sigma",0.0420970964957599,0.040525720253453,0.00950609852805915,0.00829275726096792,0.029891516860934,0.0596173891577418,1.00073660245502,2416.99397109604,2552.10458261766,"linear"
"7","BW0.5m_July_biofilm_NH3","Vmax",7.47256920365144e+21,5.9337029265588e+21,6.98889724638369e+21,6.97003438014709e+21,2.04687968514616e+20,2.20955447775819e+22,2.99171803469293,4.53279932666576,11.657936460594,"MM"
"8","BW0.5m_July_biofilm_NH3","K",5.15760333416507e+25,4.19135795327892e+25,4.78703301358952e+25,4.87921531667435e+25,1.40835064613933e+24,1.52034186834952e+26,2.98919540700008,4.53639820724156,11.9639417845645,"MM"
"9","BW0.5m_July_biofilm_NH3","sigma",0.0484890411889404,0.0469695933068788,0.0103039047345637,0.00928837831257584,0.0347626984381271,0.067199149564788,1.00095359140212,3930.57685055456,5569.61432724245,"MM"
"10","BW0.5m_July_biofilm_NH3","Vmax",13553366670672608,32032611267652.2,27602852380986644,47491549465421.1,0.0925884902831958,78489402320454976,2.10053699238061,5.25768226967721,29.3223965674674,"Hill"
"11","BW0.5m_July_biofilm_NH3","K",8895759464252848128,31728179998365336,16517963457828651008,47120910452241232,-26726494771132.1,48120914745044467712,2.84995529373219,4.62585393749438,24.7977146760419,"Hill"
"12","BW0.5m_July_biofilm_NH3","n",25.6150822230262,3.19816168392933,30.9993599604636,4.24169159919511,0.519970774903692,86.9867508330594,1.87464774852559,5.68133014738591,27.7403531910052,"Hill"
"13","BW0.5m_July_biofilm_NH3","sigma",0.0632009968990722,0.0592800389932545,0.0244061440340254,0.027105594257404,0.0331139668494188,0.106896196778855,1.66054823843954,6.38793688726545,122.681514812684,"Hill"
"14","BW0.5m_July_biofilm_NH3","a",0.000147373252575261,0.000147465062600595,1.51248117075599e-05,1.42885304773826e-05,0.000122724626844526,0.000171797356062307,0.999994267399923,8939.62702380715,5865.22049175804,"1stOrder"
"15","BW0.5m_July_biofilm_NH3","sigma",0.0475427646603618,0.0462754043964832,0.00950518499565683,0.00863183304384476,0.0346868046992844,0.0656505030589856,1.00070715154674,1188.89953680746,1228.45778494008,"1stOrder"
"16","BW0.5m_July_biofilm_NH3","ymu[1]",0,0,0,0,0,0,NA,NA,NA,"1stOrder"
