"",".id","variable","mean","median","sd","mad","q5","q95","rhat","ess_bulk","ess_tail","model"
"34","BW0.5m_July_sediment_NH3","sigma",52.9965558571852,51.4223149441149,10.0087175754152,9.22704830810869,39.4571086920409,71.4667332047386,1.00017179647667,6399.18065310198,5308.75808635428,"mean"
"35","BW0.5m_July_sediment_NH3","lp__",-75.7439225420642,-75.4304520422548,1.037787617306,0.755900602501393,-77.8165148909526,-74.7540357092112,1.0001390125892,4184.99015215315,4741.49775242153,"mean"
"36","BW0.5m_July_sediment_NH3","b0",0.239383847611239,0.2627310522016,2.49123445597561,2.3781020355694,-3.84300864168009,4.25887558645405,1.0002859008147,4846.10492752143,5431.47406252527,"linear"
"37","BW0.5m_July_sediment_NH3","b1",0.0714371526784182,0.0714251886651664,0.00258131606285247,0.00245192563100072,0.067304136327396,0.0757043127773486,0.99986164514457,5192.78181260628,5775.72951445862,"linear"
"38","BW0.5m_July_sediment_NH3","sigma",7.21749921628706,6.99093232148871,1.4124735653973,1.2611395614704,5.33624069763274,9.86579725711189,1.00021625562243,4885.8939025477,5654.72592916747,"linear"
"39","BW0.5m_July_sediment_NH3","Vmax",6.17157848780739e+24,1.37588275409107e+24,9.49191256355968e+24,1.69451853427446e+24,1.43854864396529e+23,2.72465997294603e+25,2.3694836452324,4.97223535290421,40.0887545256002,"MM"
"40","BW0.5m_July_sediment_NH3","K",8.62472544563353e+25,1.91438130922966e+25,1.32644745055619e+26,2.35642145298638e+25,2.01682578476838e+24,3.78113236661461e+26,2.3676771368174,4.9729573913991,41.5072224205802,"MM"
"41","BW0.5m_July_sediment_NH3","sigma",6.97125345976652,6.78796060029573,1.31643433663111,1.1792779905991,5.20033375250253,9.39401401919214,0.999920800232407,7785.56315078102,6127.17293944318,"MM"
"42","BW0.5m_July_sediment_NH3","Vmax",117.313182160394,116.845454810323,8.67607922312547,7.03626279161535,105.182959888379,130.265626102181,1.00933109961831,1348.8299391389,3032.13881449739,"Hill"
"43","BW0.5m_July_sediment_NH3","K",28587840509835.4,7526760215586.56,49033862980945.8,9223268833936.83,187637022954.581,147776607973643,1.75133158294159,6.17094000860232,19.449714765468,"Hill"
"44","BW0.5m_July_sediment_NH3","n",4.48370297982448,4.49542639095761,0.31381814077929,0.280513688006639,3.91845110163593,4.976545665816,1.66969761450565,6.44737352928364,26.043099640475,"Hill"
"45","BW0.5m_July_sediment_NH3","sigma",14.746076354625,14.252520075051,2.92290745075806,2.60030817206641,10.8412729430891,20.2797634373334,1.00149642578962,4597.51335938902,4775.68828351733,"Hill"
"46","BW0.5m_July_sediment_NH3","Vmax",1.70403477718905e+25,4.09875057668498e+20,3.20801334210997e+25,1.22364996019818e+23,-3.64283784473461e+23,8.92067303277489e+25,3.34035856892727,4.53425727218681,22.6580719110329,"1stOrder"
"47","BW0.5m_July_sediment_NH3","K",2.37787518596976e+26,5.95649735452228e+21,4.47474832303555e+26,1.71372128625872e+24,-5.07525340883676e+24,1.25389145715167e+27,3.33591609883858,4.53364349425152,22.6533594687156,"1stOrder"
"48","BW0.5m_July_sediment_NH3","sigma",6.97824156219529,6.78202399850922,1.32430770741699,1.2110206307881,5.20472883559399,9.40385228159863,1.00055146107796,8047.84319424274,5875.36320384457,"1stOrder"
"49","BW0.5m_July_sediment_NO3","mu",7.74857714987515,7.74566846002327,2.68214311743146,2.5083120726237,3.352655457516,12.1134239867586,1.00100484238901,4854.76710624268,4235.59458061789,"mean"
"50","BW0.5m_July_sediment_NO3","sigma",9.14665043299538,8.76088229494898,2.21921984227597,1.95832501745287,6.32530329120317,13.2756580630217,1.0009521539111,5257.83142058903,4872.72513412394,"mean"
"51","BW0.5m_July_sediment_NO3","lp__",-32.1836526859913,-31.8415443708188,1.11588166821293,0.812999786504232,-34.4350489819282,-31.1113133058732,1.00038449401525,3529.23176480124,4086.94313030564,"mean"
"52","BW0.5m_July_sediment_NO3","b0",-1.08977107424849,-1.09605237315714,1.44416243264246,1.35486014075745,-3.4674677046445,1.2902970676567,1.00062601991864,3873.48506504234,3676.0562041328,"linear"
"53","BW0.5m_July_sediment_NO3","b1",0.00938853412398826,0.00938109339791515,0.00118209552802403,0.00110552679750695,0.00748355959424578,0.0113298332442679,1.00049348171978,4487.7615496214,4593.17426792368,"linear"
"54","BW0.5m_July_sediment_NO3","sigma",3.27223705054484,3.11729382563512,0.824022632644755,0.693239864015351,2.2476276264992,4.78097231275609,1.00088857335144,3418.45565439504,3825.55610295901,"linear"
"55","BW0.5m_July_sediment_NO3","Vmax",9.05112695745552e+22,4.42360770898873e+22,9.58075450111309e+22,3.6541458079172e+22,9.98354284977113e+21,3.14280603905393e+23,1.8267955806523,5.80521994312302,40.9517884356773,"MM"
"56","BW0.5m_July_sediment_NO3","K",1.04519207592152e+25,5.08287204477883e+24,1.09384338857603e+25,4.15318745377701e+24,1.1745169961596e+24,3.58098225399048e+25,1.82149533700942,5.81793670734,40.5158006204124,"MM"
"57","BW0.5m_July_sediment_NO3","sigma",3.21135696006888,3.08121258671691,0.751880415663346,0.654987811971641,2.24790363641221,4.60467641400371,1.00051003257134,6151.69996017036,5272.3255479026,"MM"
"58","BW0.5m_July_sediment_NO3","Vmax",-19.3820613280453,21.6927415152961,83.3089232229348,7.75821940586005,-200.871723027347,38.7612878554004,1.5949736465512,6.84232529330746,27.7633661891687,"Hill"
"59","BW0.5m_July_sediment_NO3","K",1051973110992.03,312175993762.891,1681846515863.09,496747971875.538,-78096563006.5555,5407626837301.53,2.36115981970106,4.94219059227841,18.418247756883,"Hill"
"60","BW0.5m_July_sediment_NO3","n",3.50493092702865,3.62966139198702,0.451211968069277,0.389485212412264,2.68556012454918,4.08431725512352,2.09113945525655,5.25830764134491,26.5534256450526,"Hill"
"61","BW0.5m_July_sediment_NO3","sigma",2.95159056040009,2.80258582119853,0.776803388809156,0.669837435520013,1.96497285829778,4.37474895580369,1.04416970886198,102.654439560364,819.740360617172,"Hill"
"62","BW0.5m_July_sediment_NO3","Vmax",4.53100155351207e+24,1.73375482232986e+22,8.24669824753835e+24,4.10989654959567e+24,-3.11894766138474e+24,2.19516921812187e+25,3.19034819999224,4.50434604895924,14.9267490087516,"1stOrder"
"63","BW0.5m_July_sediment_NO3","K",5.26787776162482e+26,2.16568201796899e+24,9.50946143135248e+26,4.6633033226525e+26,-3.50430538756893e+26,2.55139476689838e+27,3.16879873050435,4.50418811297765,12.87958449501,"1stOrder"
"64","BW0.5m_July_sediment_NO3","sigma",3.19170187819559,3.06692679332568,0.754084459478907,0.652015515697718,2.23537182673102,4.57320168376078,1.00134817642177,5604.08737620562,5221.33614871919,"1stOrder"
"65","BW0.5m_June_biofilm_NH3","mu",0.344694746039099,0.344245652159368,0.0591624507267802,0.057349026682284,0.249683051793109,0.442050810700587,1.00061323866007,5614.77010629777,5394.73244181501,"mean"
"66","BW0.5m_June_biofilm_NH3","sigma",0.242373439040815,0.236028380848439,0.0458146372316361,0.0415409200385044,0.181168271735598,0.328422280449627,1.0010614595206,5896.95918290691,5610.55805119187,"mean"
"67","BW0.5m_June_biofilm_NH3","lp__",15.9103832137034,16.2289347299771,1.05904463384555,0.765699210949064,13.8151341694758,16.9196531204067,1.0002516177008,4112.98740421858,4756.96673120518,"mean"
"68","BW0.5m_June_biofilm_NH3","b0",0.130573578065483,0.130592803167088,0.0384042008609316,0.0369582388173598,0.0682930442481821,0.193670554311751,1.00089468512388,3298.33664658233,2781.95728214964,"linear"
"69","BW0.5m_June_biofilm_NH3","b1",0.000323365923627701,0.000323393097766163,4.27562282463872e-05,3.99737302498656e-05,0.000253835863962483,0.000393433280330421,1.00078959690669,5160.10360008087,4801.64232305242,"linear"
"70","BW0.5m_June_biofilm_NH3","sigma",0.108401413544842,0.105344282567786,0.021803754469867,0.0194998021108895,0.0791409057327024,0.148553651807509,1.00100576136788,2544.00444877992,2737.00538215022,"linear"
"71","BW0.5m_June_biofilm_NH3","Vmax",0.700866567787764,0.69920531223549,0.0294908697582114,0.0273181393323814,0.65625796496193,0.751477641016354,1.00120060696449,3236.98320266001,3058.29183764999,"MM"
"72","BW0.5m_June_biofilm_NH3","K",332.440106403291,328.197105366272,47.4754169001435,42.6088615699447,263.358463314593,415.612926279712,1.00098336031617,3270.49681680277,2527.36225697766,"MM"
"73","BW0.5m_June_biofilm_NH3","sigma",0.0338289909821807,0.0328306624812005,0.00682433396917742,0.0062200748992286,0.0248171557615858,0.0464232673493173,1.00058237038918,3984.1141231751,4288.38914126513,"MM"
"74","BW0.5m_June_biofilm_NH3","Vmax",0.544247191600127,0.544441422256477,0.0227917183936881,0.0215445954305616,0.507268441865717,0.581432337902111,1.0007815641762,5625.34613928058,4984.81523045842,"Hill"
"75","BW0.5m_June_biofilm_NH3","K",8950881725874.09,4511743782821.46,8880821130030.53,4854559016798.19,451623503464.617,25883768078177.8,1.697006154638,6.36151039203604,22.6113383537669,"Hill"
"76","BW0.5m_June_biofilm_NH3","n",5.51696670842777,5.51882506344156,0.279507001055216,0.278536732744766,5.07402521468588,5.87924596061849,1.5893943516191,6.79557526507213,29.3870222555571,"Hill"
"77","BW0.5m_June_biofilm_NH3","sigma",0.066889876010514,0.0648280183199407,0.0133212916647179,0.0119849838042995,0.0490864238740935,0.0914632185337992,1.0021182136469,4737.00688885713,4463.53242264034,"Hill"
"78","BW0.5m_June_biofilm_NH3","Vmax",-2.93318312253629e+20,-27720427389612933120,8.35684343979343e+20,7.15462291745526e+20,-1.88892953395856e+21,9.58731365731082e+20,3.30186493473981,4.43908086428564,11.6828937020362,"1stOrder"
"79","BW0.5m_June_biofilm_NH3","K",-6.96849575281167e+23,-6.61741013593043e+22,1.95900139835426e+24,1.68067443517454e+24,-4.45879331680765e+24,2.18696269699604e+24,3.33290682124558,4.43079592231599,11.6948821704819,"1stOrder"
"80","BW0.5m_June_biofilm_NH3","sigma",0.144646109553197,0.140722184460106,0.0277448571459858,0.0253940386824123,0.106803555717858,0.195554753152697,1.00051039325722,7030.34296525631,5900.94729221701,"1stOrder"
"81","BW0.5m_June_biofilm_NO3","mu",0.262820476279268,0.262597405244764,0.0418629057464471,0.039779008287656,0.195845230576468,0.332870371800114,1.00096414101482,5913.41797606352,4798.67534553307,"mean"
"82","BW0.5m_June_biofilm_NO3","sigma",0.173550109211132,0.169221078014965,0.0320901598684258,0.029727602632175,0.12958123743126,0.232523169424246,1.00006103604179,6317.35077335625,5600.09762312665,"mean"
"83","BW0.5m_June_biofilm_NO3","lp__",21.5453417617497,21.8603275442044,1.03771039192154,0.752391977428447,19.4599507699428,22.5266350688428,1.00094407164049,4047.03783473309,4698.34831192269,"mean"
"84","BW0.5m_June_biofilm_NO3","b0",0.101849516105783,0.101970016400937,0.0272384668462764,0.0254671670130018,0.0578264344976019,0.146202474579547,1.00124356860123,3193.22634530608,2851.01896263923,"linear"
"85","BW0.5m_June_biofilm_NO3","b1",0.000261785569826213,0.000261337997521738,3.38452866726517e-05,3.21703269247797e-05,0.00020641805634361,0.000315881187792601,1.00042588596425,4678.34174068557,5058.26493412001,"linear"
"86","BW0.5m_June_biofilm_NO3","sigma",0.0761641788051678,0.0738584379903008,0.0150793409330061,0.0134789619217267,0.0560142216310278,0.104036729455486,1.00095771710627,2901.31127628514,2697.95916648552,"linear"
"87","BW0.5m_June_biofilm_NO3","Vmax",0.503444833863653,0.499825882881557,0.0370726000603364,0.0326203165177578,0.44969790373534,0.570182814574859,1.00119286997516,2594.39991027055,2019.44974670937,"MM"
"88","BW0.5m_June_biofilm_NO3","K",274.585467703897,263.624831066293,74.2277496529435,61.4118664807553,177.641392814724,414.313643954417,1.00129307469089,2732.39035328577,2335.44678100946,"MM"
"89","BW0.5m_June_biofilm_NO3","sigma",0.0430513112293441,0.0417834403732085,0.00878454297448656,0.00779070084396129,0.0314222703386348,0.0592426604700231,1.00248116077335,2982.83758936884,4150.52932208753,"MM"
"90","BW0.5m_June_biofilm_NO3","Vmax",7372341606340227,0.385263492215698,15937338783292044,0.0524679668718629,0.295077471191371,52186144069128808,2.11170445440301,5.23662932005104,11.7830463646637,"Hill"
"91","BW0.5m_June_biofilm_NO3","K",208144568228254912,3007829441159.34,428767127699748992,4452300814154.2,208742921604.223,1286915296276118016,2.98560238693264,5.52654469605491,14.5114646264414,"Hill"
"92","BW0.5m_June_biofilm_NO3","n",12.6277878837741,5.38488555489087,21.9265098314777,1.34681662246538,0.315539882145599,73.0216298712869,2.6641755692919,4.7032462525933,15.7766879536538,"Hill"
"93","BW0.5m_June_biofilm_NO3","sigma",0.076937123459228,0.0726463559642519,0.0294649238260848,0.0310534545679382,0.0364788060813834,0.130075191283462,2.04148529890746,5.32271962039885,27.2862158855814,"Hill"
"94","BW0.5m_June_biofilm_NO3","Vmax",1.97348172162311e+20,8.2353608325577e+19,2.73163213130659e+20,1.22803146208554e+20,-2298053602530339840,8.62768681790486e+20,2.9888816038772,4.55568511920185,11.3066589907832,"1stOrder"
"95","BW0.5m_June_biofilm_NO3","K",5.64015801673396e+23,2.32711825155279e+23,7.89321852649582e+23,3.46973267878216e+23,-6.52088097557368e+21,2.54170921944319e+24,3.01414287601995,4.54719771619029,11.3516180613035,"1stOrder"
"96","BW0.5m_June_biofilm_NO3","sigma",0.10533965894733,0.102561263711402,0.0201128978583703,0.0181134461169411,0.0783879374143775,0.141590346671131,1.00076468273722,7175.11787764647,5865.03979718236,"1stOrder"
"97","BW0.5m_June_sediment_NH3","mu",35.5487753099373,35.5742652151521,7.82980590601951,7.57722138184496,22.6821538100852,48.2563818622677,1.00055460349205,6313.37991542967,5546.91860215237,"mean"
"98","BW0.5m_June_sediment_NH3","sigma",32.7759163073995,31.9198840271802,6.13384229802095,5.51926984333267,24.4245980436191,43.8496259453227,1.00045892234245,5873.47769969352,5384.21765842768,"mean"
"99","BW0.5m_June_sediment_NH3","lp__",-67.5424788014704,-67.2301188303523,1.03842399230152,0.737599663397065,-69.6060102366479,-66.5598289133285,1.00080942503085,4076.85303496669,4871.01213963714,"mean"
"100","BW0.5m_June_sediment_NH3","b0",3.88104263605061,3.86962549466926,2.23364496697759,2.1451957056498,0.218824609420691,7.55325298892461,1.00272644428998,4109.42764625456,4421.41201068582,"linear"
